year,tournament_id,match_id,match_date,stage,group_name,knockout_stage,home_team_iso_raw,home_team_name,away_team_iso_raw,away_team_name,home_team_score,away_team_score,extra_time,penalty_shootout,home_team_score_penalties,away_team_score_penalties,result_1x2,match_country_name,home_team_iso,away_team_iso,host_country_iso,neutral_venue,host_team_iso,time_weight
1978,WC-1978,M-1978-04,1978-06-02,group stage,Group 1,0,ARG,Argentina,HUN,Hungary,2,1,0,0,0,0,H,Argentina,ARG,HUN,ARG,False,ARG,0.11080315836233387
1978,WC-1978,M-1978-05,1978-06-03,group stage,Group 3,0,AUT,Austria,ESP,Spain,2,1,0,0,0,0,H,Argentina,AUT,ESP,ARG,True,,0.11080315836233387
1978,WC-1978,M-1978-06,1978-06-03,group stage,Group 3,0,BRA,Brazil,SWE,Sweden,1,1,0,0,0,0,D,Argentina,BRA,SWE,ARG,True,,0.11080315836233387
1978,WC-1978,M-1978-07,1978-06-03,group stage,Group 4,0,NLD,Netherlands,IRN,Iran,3,0,0,0,0,0,H,Argentina,NLD,IRN,ARG,True,,0.11080315836233387
1978,WC-1978,M-1978-08,1978-06-03,group stage,Group 4,0,PER,Peru,SCO,Scotland,3,1,0,0,0,0,H,Argentina,PER,SCO,ARG,True,,0.11080315836233387
1978,WC-1978,M-1978-09,1978-06-06,group stage,Group 1,0,ITA,Italy,HUN,Hungary,3,1,0,0,0,0,H,Argentina,ITA,HUN,ARG,True,,0.11080315836233387
1978,WC-1978,M-1978-10,1978-06-06,group stage,Group 2,0,POL,Poland,TUN,Tunisia,1,0,0,0,0,0,H,Argentina,POL,TUN,ARG,True,,0.11080315836233387
1978,WC-1978,M-1978-11,1978-06-06,group stage,Group 2,0,DEU,West Germany,MEX,Mexico,6,0,0,0,0,0,H,Argentina,DEU,MEX,ARG,True,,0.11080315836233387
1978,WC-1978,M-1978-12,1978-06-06,group stage,Group 1,0,ARG,Argentina,FRA,France,2,1,0,0,0,0,H,Argentina,ARG,FRA,ARG,False,ARG,0.11080315836233387
1978,WC-1978,M-1978-13,1978-06-07,group stage,Group 3,0,AUT,Austria,SWE,Sweden,1,0,0,0,0,0,H,Argentina,AUT,SWE,ARG,True,,0.11080315836233387
1978,WC-1978,M-1978-14,1978-06-07,group stage,Group 3,0,BRA,Brazil,ESP,Spain,0,0,0,0,0,0,D,Argentina,BRA,ESP,ARG,True,,0.11080315836233387
1978,WC-1978,M-1978-15,1978-06-07,group stage,Group 4,0,NLD,Netherlands,PER,Peru,0,0,0,0,0,0,D,Argentina,NLD,PER,ARG,True,,0.11080315836233387
1978,WC-1978,M-1978-16,1978-06-07,group stage,Group 4,0,SCO,Scotland,IRN,Iran,1,1,0,0,0,0,D,Argentina,SCO,IRN,ARG,True,,0.11080315836233387
1978,WC-1978,M-1978-17,1978-06-10,group stage,Group 1,0,FRA,France,HUN,Hungary,3,1,0,0,0,0,H,Argentina,FRA,HUN,ARG,True,,0.11080315836233387
1978,WC-1978,M-1978-18,1978-06-10,group stage,Group 2,0,POL,Poland,MEX,Mexico,3,1,0,0,0,0,H,Argentina,POL,MEX,ARG,True,,0.11080315836233387
1978,WC-1978,M-1978-19,1978-06-10,group stage,Group 2,0,DEU,West Germany,TUN,Tunisia,0,0,0,0,0,0,D,Argentina,DEU,TUN,ARG,True,,0.11080315836233387
1978,WC-1978,M-1978-20,1978-06-10,group stage,Group 1,0,ARG,Argentina,ITA,Italy,0,1,0,0,0,0,A,Argentina,ARG,ITA,ARG,False,ARG,0.11080315836233387
1978,WC-1978,M-1978-21,1978-06-11,group stage,Group 3,0,BRA,Brazil,AUT,Austria,1,0,0,0,0,0,H,Argentina,BRA,AUT,ARG,True,,0.11080315836233387
1978,WC-1978,M-1978-22,1978-06-11,group stage,Group 3,0,ESP,Spain,SWE,Sweden,1,0,0,0,0,0,H,Argentina,ESP,SWE,ARG,True,,0.11080315836233387
1978,WC-1978,M-1978-23,1978-06-11,group stage,Group 4,0,PER,Peru,IRN,Iran,4,1,0,0,0,0,H,Argentina,PER,IRN,ARG,True,,0.11080315836233387
1978,WC-1978,M-1978-24,1978-06-11,group stage,Group 4,0,SCO,Scotland,NLD,Netherlands,3,2,0,0,0,0,H,Argentina,SCO,NLD,ARG,True,,0.11080315836233387
1978,WC-1978,M-1978-25,1978-06-14,second group stage,Group A,0,AUT,Austria,NLD,Netherlands,1,5,0,0,0,0,A,Argentina,AUT,NLD,ARG,True,,0.11080315836233387
1978,WC-1978,M-1978-26,1978-06-14,second group stage,Group A,0,ITA,Italy,DEU,West Germany,0,0,0,0,0,0,D,Argentina,ITA,DEU,ARG,True,,0.11080315836233387
1978,WC-1978,M-1978-27,1978-06-14,second group stage,Group B,0,BRA,Brazil,PER,Peru,3,0,0,0,0,0,H,Argentina,BRA,PER,ARG,True,,0.11080315836233387
1978,WC-1978,M-1978-28,1978-06-14,second group stage,Group B,0,ARG,Argentina,POL,Poland,2,0,0,0,0,0,H,Argentina,ARG,POL,ARG,False,ARG,0.11080315836233387
1978,WC-1978,M-1978-29,1978-06-18,second group stage,Group B,0,PER,Peru,POL,Poland,0,1,0,0,0,0,A,Argentina,PER,POL,ARG,True,,0.11080315836233387
1978,WC-1978,M-1978-30,1978-06-18,second group stage,Group A,0,ITA,Italy,AUT,Austria,1,0,0,0,0,0,H,Argentina,ITA,AUT,ARG,True,,0.11080315836233387
1978,WC-1978,M-1978-31,1978-06-18,second group stage,Group A,0,NLD,Netherlands,DEU,West Germany,2,2,0,0,0,0,D,Argentina,NLD,DEU,ARG,True,,0.11080315836233387
1978,WC-1978,M-1978-32,1978-06-18,second group stage,Group B,0,ARG,Argentina,BRA,Brazil,0,0,0,0,0,0,D,Argentina,ARG,BRA,ARG,False,ARG,0.11080315836233387
1978,WC-1978,M-1978-33,1978-06-21,second group stage,Group A,0,AUT,Austria,DEU,West Germany,3,2,0,0,0,0,H,Argentina,AUT,DEU,ARG,True,,0.11080315836233387
1978,WC-1978,M-1978-34,1978-06-21,second group stage,Group A,0,ITA,Italy,NLD,Netherlands,1,2,0,0,0,0,A,Argentina,ITA,NLD,ARG,True,,0.11080315836233387
1978,WC-1978,M-1978-35,1978-06-21,second group stage,Group B,0,BRA,Brazil,POL,Poland,3,1,0,0,0,0,H,Argentina,BRA,POL,ARG,True,,0.11080315836233387
1978,WC-1978,M-1978-36,1978-06-21,second group stage,Group B,0,ARG,Argentina,PER,Peru,6,0,0,0,0,0,H,Argentina,ARG,PER,ARG,False,ARG,0.11080315836233387
1978,WC-1978,M-1978-37,1978-06-24,third-place match,not applicable,1,BRA,Brazil,ITA,Italy,2,1,0,0,0,0,H,Argentina,BRA,ITA,ARG,True,,0.11080315836233387
1978,WC-1978,M-1978-38,1978-06-25,final,not applicable,1,ARG,Argentina,NLD,Netherlands,3,1,1,0,0,0,H,Argentina,ARG,NLD,ARG,False,ARG,0.11080315836233387
1982,WC-1982,M-1982-01,1982-06-13,group stage,Group 3,0,ARG,Argentina,BEL,Belgium,0,1,0,0,0,0,A,Spain,ARG,BEL,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-02,1982-06-14,group stage,Group 1,0,ITA,Italy,POL,Poland,0,0,0,0,0,0,D,Spain,ITA,POL,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-03,1982-06-14,group stage,Group 6,0,BRA,Brazil,SUN,Soviet Union,2,1,0,0,0,0,H,Spain,BRA,SUN,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-04,1982-06-15,group stage,Group 1,0,PER,Peru,CMR,Cameroon,0,0,0,0,0,0,D,Spain,PER,CMR,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-05,1982-06-15,group stage,Group 3,0,HUN,Hungary,SLV,El Salvador,10,1,0,0,0,0,H,Spain,HUN,SLV,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-06,1982-06-15,group stage,Group 6,0,SCO,Scotland,NZL,New Zealand,5,2,0,0,0,0,H,Spain,SCO,NZL,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-07,1982-06-16,group stage,Group 2,0,DEU,West Germany,DZA,Algeria,1,2,0,0,0,0,A,Spain,DEU,DZA,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-08,1982-06-16,group stage,Group 4,0,ENG,England,FRA,France,3,1,0,0,0,0,H,Spain,ENG,FRA,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-09,1982-06-16,group stage,Group 5,0,ESP,Spain,HND,Honduras,1,1,0,0,0,0,D,Spain,ESP,HND,ESP,False,ESP,0.1353352832366127
1982,WC-1982,M-1982-10,1982-06-17,group stage,Group 2,0,CHL,Chile,AUT,Austria,0,1,0,0,0,0,A,Spain,CHL,AUT,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-11,1982-06-17,group stage,Group 4,0,CSK,Czechoslovakia,KWT,Kuwait,1,1,0,0,0,0,D,Spain,CZE,KWT,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-12,1982-06-17,group stage,Group 5,0,YUG,Yugoslavia,NIR,Northern Ireland,0,0,0,0,0,0,D,Spain,YUG,NIR,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-13,1982-06-18,group stage,Group 1,0,ITA,Italy,PER,Peru,1,1,0,0,0,0,D,Spain,ITA,PER,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-14,1982-06-18,group stage,Group 3,0,ARG,Argentina,HUN,Hungary,4,1,0,0,0,0,H,Spain,ARG,HUN,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-15,1982-06-18,group stage,Group 6,0,BRA,Brazil,SCO,Scotland,4,1,0,0,0,0,H,Spain,BRA,SCO,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-16,1982-06-19,group stage,Group 1,0,POL,Poland,CMR,Cameroon,0,0,0,0,0,0,D,Spain,POL,CMR,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-17,1982-06-19,group stage,Group 3,0,BEL,Belgium,SLV,El Salvador,1,0,0,0,0,0,H,Spain,BEL,SLV,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-18,1982-06-19,group stage,Group 6,0,SUN,Soviet Union,NZL,New Zealand,3,0,0,0,0,0,H,Spain,SUN,NZL,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-19,1982-06-20,group stage,Group 2,0,DEU,West Germany,CHL,Chile,4,1,0,0,0,0,H,Spain,DEU,CHL,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-20,1982-06-20,group stage,Group 4,0,ENG,England,CSK,Czechoslovakia,2,0,0,0,0,0,H,Spain,ENG,CZE,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-21,1982-06-20,group stage,Group 5,0,ESP,Spain,YUG,Yugoslavia,2,1,0,0,0,0,H,Spain,ESP,YUG,ESP,False,ESP,0.1353352832366127
1982,WC-1982,M-1982-22,1982-06-21,group stage,Group 2,0,DZA,Algeria,AUT,Austria,0,2,0,0,0,0,A,Spain,DZA,AUT,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-23,1982-06-21,group stage,Group 4,0,FRA,France,KWT,Kuwait,4,1,0,0,0,0,H,Spain,FRA,KWT,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-24,1982-06-21,group stage,Group 5,0,HND,Honduras,NIR,Northern Ireland,1,1,0,0,0,0,D,Spain,HND,NIR,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-25,1982-06-22,group stage,Group 1,0,POL,Poland,PER,Peru,5,1,0,0,0,0,H,Spain,POL,PER,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-26,1982-06-22,group stage,Group 3,0,BEL,Belgium,HUN,Hungary,1,1,0,0,0,0,D,Spain,BEL,HUN,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-27,1982-06-22,group stage,Group 6,0,SUN,Soviet Union,SCO,Scotland,2,2,0,0,0,0,D,Spain,SUN,SCO,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-28,1982-06-23,group stage,Group 1,0,ITA,Italy,CMR,Cameroon,1,1,0,0,0,0,D,Spain,ITA,CMR,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-29,1982-06-23,group stage,Group 3,0,ARG,Argentina,SLV,El Salvador,2,0,0,0,0,0,H,Spain,ARG,SLV,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-30,1982-06-23,group stage,Group 6,0,BRA,Brazil,NZL,New Zealand,4,0,0,0,0,0,H,Spain,BRA,NZL,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-31,1982-06-24,group stage,Group 2,0,DZA,Algeria,CHL,Chile,3,2,0,0,0,0,H,Spain,DZA,CHL,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-32,1982-06-24,group stage,Group 4,0,FRA,France,CSK,Czechoslovakia,1,1,0,0,0,0,D,Spain,FRA,CZE,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-33,1982-06-24,group stage,Group 5,0,HND,Honduras,YUG,Yugoslavia,0,1,0,0,0,0,A,Spain,HND,YUG,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-34,1982-06-25,group stage,Group 2,0,DEU,West Germany,AUT,Austria,1,0,0,0,0,0,H,Spain,DEU,AUT,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-35,1982-06-25,group stage,Group 4,0,ENG,England,KWT,Kuwait,1,0,0,0,0,0,H,Spain,ENG,KWT,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-36,1982-06-25,group stage,Group 5,0,ESP,Spain,NIR,Northern Ireland,0,1,0,0,0,0,A,Spain,ESP,NIR,ESP,False,ESP,0.1353352832366127
1982,WC-1982,M-1982-37,1982-06-28,second group stage,Group 4,0,AUT,Austria,FRA,France,0,1,0,0,0,0,A,Spain,AUT,FRA,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-38,1982-06-28,second group stage,Group 1,0,POL,Poland,BEL,Belgium,3,0,0,0,0,0,H,Spain,POL,BEL,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-39,1982-06-29,second group stage,Group 3,0,ITA,Italy,ARG,Argentina,2,1,0,0,0,0,H,Spain,ITA,ARG,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-40,1982-06-29,second group stage,Group 2,0,DEU,West Germany,ENG,England,0,0,0,0,0,0,D,Spain,DEU,ENG,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-41,1982-07-01,second group stage,Group 4,0,AUT,Austria,NIR,Northern Ireland,2,2,0,0,0,0,D,Spain,AUT,NIR,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-42,1982-07-01,second group stage,Group 1,0,BEL,Belgium,SUN,Soviet Union,0,1,0,0,0,0,A,Spain,BEL,SUN,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-43,1982-07-02,second group stage,Group 3,0,ARG,Argentina,BRA,Brazil,1,3,0,0,0,0,A,Spain,ARG,BRA,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-44,1982-07-02,second group stage,Group 2,0,DEU,West Germany,ESP,Spain,2,1,0,0,0,0,H,Spain,DEU,ESP,ESP,False,ESP,0.1353352832366127
1982,WC-1982,M-1982-45,1982-07-04,second group stage,Group 4,0,FRA,France,NIR,Northern Ireland,4,1,0,0,0,0,H,Spain,FRA,NIR,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-46,1982-07-04,second group stage,Group 1,0,SUN,Soviet Union,POL,Poland,0,0,0,0,0,0,D,Spain,SUN,POL,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-47,1982-07-05,second group stage,Group 3,0,ITA,Italy,BRA,Brazil,3,2,0,0,0,0,H,Spain,ITA,BRA,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-48,1982-07-05,second group stage,Group 2,0,ESP,Spain,ENG,England,0,0,0,0,0,0,D,Spain,ESP,ENG,ESP,False,ESP,0.1353352832366127
1982,WC-1982,M-1982-49,1982-07-08,semi-finals,not applicable,1,POL,Poland,ITA,Italy,0,2,0,0,0,0,A,Spain,POL,ITA,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-50,1982-07-08,semi-finals,not applicable,1,DEU,West Germany,FRA,France,3,3,1,1,5,4,D,Spain,DEU,FRA,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-51,1982-07-10,third-place match,not applicable,1,POL,Poland,FRA,France,3,2,0,0,0,0,H,Spain,POL,FRA,ESP,True,,0.1353352832366127
1982,WC-1982,M-1982-52,1982-07-11,final,not applicable,1,ITA,Italy,DEU,West Germany,3,1,0,0,0,0,H,Spain,ITA,DEU,ESP,True,,0.1353352832366127
1986,WC-1986,M-1986-01,1986-05-31,group stage,Group A,0,BGR,Bulgaria,ITA,Italy,1,1,0,0,0,0,D,Mexico,BGR,ITA,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-02,1986-06-01,group stage,Group D,0,ESP,Spain,BRA,Brazil,0,1,0,0,0,0,A,Mexico,ESP,BRA,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-03,1986-06-01,group stage,Group C,0,CAN,Canada,FRA,France,0,1,0,0,0,0,A,Mexico,CAN,FRA,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-04,1986-06-02,group stage,Group A,0,ARG,Argentina,KOR,South Korea,3,1,0,0,0,0,H,Mexico,ARG,KOR,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-05,1986-06-02,group stage,Group C,0,SUN,Soviet Union,HUN,Hungary,6,0,0,0,0,0,H,Mexico,SUN,HUN,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-06,1986-06-02,group stage,Group F,0,MAR,Morocco,POL,Poland,0,0,0,0,0,0,D,Mexico,MAR,POL,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-07,1986-06-03,group stage,Group B,0,BEL,Belgium,MEX,Mexico,1,2,0,0,0,0,A,Mexico,BEL,MEX,MEX,False,MEX,0.16529888822158653
1986,WC-1986,M-1986-08,1986-06-03,group stage,Group D,0,DZA,Algeria,NIR,Northern Ireland,1,1,0,0,0,0,D,Mexico,DZA,NIR,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-09,1986-06-03,group stage,Group F,0,PRT,Portugal,ENG,England,1,0,0,0,0,0,H,Mexico,PRT,ENG,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-10,1986-06-04,group stage,Group B,0,PRY,Paraguay,IRQ,Iraq,1,0,0,0,0,0,H,Mexico,PRY,IRQ,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-11,1986-06-04,group stage,Group E,0,URY,Uruguay,DEU,West Germany,1,1,0,0,0,0,D,Mexico,URY,DEU,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-12,1986-06-04,group stage,Group E,0,SCO,Scotland,DNK,Denmark,0,1,0,0,0,0,A,Mexico,SCO,DNK,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-13,1986-06-05,group stage,Group A,0,ITA,Italy,ARG,Argentina,1,1,0,0,0,0,D,Mexico,ITA,ARG,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-14,1986-06-05,group stage,Group C,0,FRA,France,SUN,Soviet Union,1,1,0,0,0,0,D,Mexico,FRA,SUN,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-15,1986-06-05,group stage,Group A,0,KOR,South Korea,BGR,Bulgaria,1,1,0,0,0,0,D,Mexico,KOR,BGR,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-16,1986-06-06,group stage,Group C,0,HUN,Hungary,CAN,Canada,2,0,0,0,0,0,H,Mexico,HUN,CAN,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-17,1986-06-06,group stage,Group D,0,BRA,Brazil,DZA,Algeria,1,0,0,0,0,0,H,Mexico,BRA,DZA,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-18,1986-06-06,group stage,Group F,0,ENG,England,MAR,Morocco,0,0,0,0,0,0,D,Mexico,ENG,MAR,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-19,1986-06-07,group stage,Group B,0,MEX,Mexico,PRY,Paraguay,1,1,0,0,0,0,D,Mexico,MEX,PRY,MEX,False,MEX,0.16529888822158653
1986,WC-1986,M-1986-20,1986-06-07,group stage,Group D,0,NIR,Northern Ireland,ESP,Spain,1,2,0,0,0,0,A,Mexico,NIR,ESP,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-21,1986-06-07,group stage,Group F,0,POL,Poland,PRT,Portugal,1,0,0,0,0,0,H,Mexico,POL,PRT,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-22,1986-06-08,group stage,Group B,0,IRQ,Iraq,BEL,Belgium,1,2,0,0,0,0,A,Mexico,IRQ,BEL,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-23,1986-06-08,group stage,Group E,0,DEU,West Germany,SCO,Scotland,2,1,0,0,0,0,H,Mexico,DEU,SCO,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-24,1986-06-08,group stage,Group E,0,DNK,Denmark,URY,Uruguay,6,1,0,0,0,0,H,Mexico,DNK,URY,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-25,1986-06-09,group stage,Group C,0,HUN,Hungary,FRA,France,0,3,0,0,0,0,A,Mexico,HUN,FRA,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-26,1986-06-09,group stage,Group C,0,SUN,Soviet Union,CAN,Canada,2,0,0,0,0,0,H,Mexico,SUN,CAN,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-27,1986-06-10,group stage,Group A,0,ARG,Argentina,BGR,Bulgaria,2,0,0,0,0,0,H,Mexico,ARG,BGR,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-28,1986-06-10,group stage,Group A,0,KOR,South Korea,ITA,Italy,2,3,0,0,0,0,A,Mexico,KOR,ITA,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-29,1986-06-11,group stage,Group B,0,IRQ,Iraq,MEX,Mexico,0,1,0,0,0,0,A,Mexico,IRQ,MEX,MEX,False,MEX,0.16529888822158653
1986,WC-1986,M-1986-30,1986-06-11,group stage,Group B,0,PRY,Paraguay,BEL,Belgium,2,2,0,0,0,0,D,Mexico,PRY,BEL,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-31,1986-06-11,group stage,Group F,0,ENG,England,POL,Poland,3,0,0,0,0,0,H,Mexico,ENG,POL,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-32,1986-06-11,group stage,Group F,0,PRT,Portugal,MAR,Morocco,1,3,0,0,0,0,A,Mexico,PRT,MAR,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-33,1986-06-12,group stage,Group D,0,DZA,Algeria,ESP,Spain,0,3,0,0,0,0,A,Mexico,DZA,ESP,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-34,1986-06-12,group stage,Group D,0,NIR,Northern Ireland,BRA,Brazil,0,3,0,0,0,0,A,Mexico,NIR,BRA,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-35,1986-06-13,group stage,Group E,0,DNK,Denmark,DEU,West Germany,2,0,0,0,0,0,H,Mexico,DNK,DEU,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-36,1986-06-13,group stage,Group E,0,SCO,Scotland,URY,Uruguay,0,0,0,0,0,0,D,Mexico,SCO,URY,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-37,1986-06-15,round of 16,not applicable,1,MEX,Mexico,BGR,Bulgaria,2,0,0,0,0,0,H,Mexico,MEX,BGR,MEX,False,MEX,0.16529888822158653
1986,WC-1986,M-1986-38,1986-06-15,round of 16,not applicable,1,SUN,Soviet Union,BEL,Belgium,3,4,1,0,0,0,A,Mexico,SUN,BEL,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-39,1986-06-16,round of 16,not applicable,1,BRA,Brazil,POL,Poland,4,0,0,0,0,0,H,Mexico,BRA,POL,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-40,1986-06-16,round of 16,not applicable,1,ARG,Argentina,URY,Uruguay,1,0,0,0,0,0,H,Mexico,ARG,URY,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-41,1986-06-17,round of 16,not applicable,1,ITA,Italy,FRA,France,0,2,0,0,0,0,A,Mexico,ITA,FRA,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-42,1986-06-17,round of 16,not applicable,1,MAR,Morocco,DEU,West Germany,0,1,0,0,0,0,A,Mexico,MAR,DEU,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-43,1986-06-18,round of 16,not applicable,1,ENG,England,PRY,Paraguay,3,0,0,0,0,0,H,Mexico,ENG,PRY,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-44,1986-06-18,round of 16,not applicable,1,DNK,Denmark,ESP,Spain,1,5,0,0,0,0,A,Mexico,DNK,ESP,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-45,1986-06-21,quarter-finals,not applicable,1,BRA,Brazil,FRA,France,1,1,1,1,3,4,D,Mexico,BRA,FRA,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-46,1986-06-21,quarter-finals,not applicable,1,DEU,West Germany,MEX,Mexico,0,0,1,1,4,1,D,Mexico,DEU,MEX,MEX,False,MEX,0.16529888822158653
1986,WC-1986,M-1986-47,1986-06-22,quarter-finals,not applicable,1,ARG,Argentina,ENG,England,2,1,0,0,0,0,H,Mexico,ARG,ENG,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-48,1986-06-22,quarter-finals,not applicable,1,ESP,Spain,BEL,Belgium,1,1,1,1,4,5,D,Mexico,ESP,BEL,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-49,1986-06-25,semi-finals,not applicable,1,FRA,France,DEU,West Germany,0,2,0,0,0,0,A,Mexico,FRA,DEU,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-50,1986-06-25,semi-finals,not applicable,1,ARG,Argentina,BEL,Belgium,2,0,0,0,0,0,H,Mexico,ARG,BEL,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-51,1986-06-28,third-place match,not applicable,1,BEL,Belgium,FRA,France,2,4,1,0,0,0,A,Mexico,BEL,FRA,MEX,True,,0.16529888822158653
1986,WC-1986,M-1986-52,1986-06-29,final,not applicable,1,ARG,Argentina,DEU,West Germany,3,2,0,0,0,0,H,Mexico,ARG,DEU,MEX,True,,0.16529888822158653
1990,WC-1990,M-1990-01,1990-06-08,group stage,Group B,0,ARG,Argentina,CMR,Cameroon,0,1,0,0,0,0,A,Italy,ARG,CMR,ITA,True,,0.20189651799465538
1990,WC-1990,M-1990-02,1990-06-09,group stage,Group B,0,SUN,Soviet Union,ROU,Romania,0,2,0,0,0,0,A,Italy,SUN,ROU,ITA,True,,0.20189651799465538
1990,WC-1990,M-1990-03,1990-06-09,group stage,Group D,0,ARE,United Arab Emirates,COL,Colombia,0,2,0,0,0,0,A,Italy,ARE,COL,ITA,True,,0.20189651799465538
1990,WC-1990,M-1990-04,1990-06-09,group stage,Group A,0,ITA,Italy,AUT,Austria,1,0,0,0,0,0,H,Italy,ITA,AUT,ITA,False,ITA,0.20189651799465538
1990,WC-1990,M-1990-05,1990-06-10,group stage,Group A,0,USA,United States,CSK,Czechoslovakia,1,5,0,0,0,0,A,Italy,USA,CZE,ITA,True,,0.20189651799465538
1990,WC-1990,M-1990-06,1990-06-10,group stage,Group C,0,BRA,Brazil,SWE,Sweden,2,1,0,0,0,0,H,Italy,BRA,SWE,ITA,True,,0.20189651799465538
1990,WC-1990,M-1990-07,1990-06-10,group stage,Group D,0,DEU,West Germany,YUG,Yugoslavia,4,1,0,0,0,0,H,Italy,DEU,YUG,ITA,True,,0.20189651799465538
